CreditScore,Credit_Age_ratio,Gender,Age,Tenure,Tenure_Age_ratio,Balance,Bal_is_zero,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_Salary_ratio,France,Germany,Spain,Exited
792,26.4,0,30,1,0.03333333333333333,127187.86,0,1,1,1,113553.42,1.1200707120930395,1.0,0.0,0.0,0
605,16.805555555555557,1,36,6,0.16666666666666666,0.0,1,1,0,1,690.84,0.0,1.0,0.0,0.0,0
486,20.25,0,24,1,0.041666666666666664,0.0,1,1,1,0,98802.76,0.0,0.0,0.0,1.0,0
615,15.0,0,41,4,0.0975609756097561,130385.82,0,1,0,1,130661.95,0.9978866839198406,1.0,0.0,0.0,0
676,29.391304347826086,0,23,1,0.043478260869565216,107787.47,0,1,0,1,116378.82,0.9261777185917506,1.0,0.0,0.0,0
571,16.794117647058822,0,34,1,0.029411764705882353,99325.04,0,2,0,1,186052.15,0.5338559108293024,1.0,0.0,0.0,0
850,22.972972972972972,1,37,9,0.24324324324324326,0.0,1,1,0,0,100101.06,0.0,1.0,0.0,0.0,0
717,14.9375,0,48,7,0.14583333333333334,123764.95,0,1,1,1,169952.82,0.7282312232300705,1.0,0.0,0.0,0
642,16.46153846153846,1,39,8,0.20512820512820512,128264.03,0,1,1,0,61792.76,2.0757129152347296,0.0,1.0,0.0,1
780,16.595744680851062,0,47,7,0.14893617021276595,86006.21,0,1,1,1,37973.13,2.264922854660651,0.0,0.0,1.0,0
492,12.947368421052632,1,38,8,0.21052631578947367,57068.43,0,2,1,0,188974.81,0.3019896143829963,0.0,1.0,0.0,0
760,26.20689655172414,0,29,5,0.1724137931034483,103607.24,0,2,0,1,86334.64,1.2000656978473532,0.0,1.0,0.0,0
500,12.5,0,40,1,0.025,99004.24,0,1,1,1,152845.99,0.6477385504192816,0.0,0.0,1.0,0
654,18.166666666666668,1,36,2,0.05555555555555555,0.0,1,2,1,1,146652.11,0.0,0.0,0.0,1.0,0
606,24.24,1,25,3,0.12,147386.72,0,3,1,0,45482.04,3.240547697508731,0.0,0.0,1.0,1
367,8.738095238095237,0,42,6,0.14285714285714285,93608.28,0,1,1,0,168816.73,0.554496464894208,0.0,0.0,1.0,1
799,21.026315789473685,0,38,2,0.05263157894736842,0.0,1,2,1,1,59297.34,0.0,0.0,0.0,1.0,0
434,6.112676056338028,0,71,9,0.1267605633802817,119496.87,0,1,1,0,125848.88,0.9495266862923213,0.0,1.0,0.0,0
719,22.46875,1,32,7,0.21875,0.0,1,1,0,0,76264.27,0.0,0.0,0.0,1.0,0
641,17.324324324324323,1,37,2,0.05405405405405406,0.0,1,2,1,0,3939.87,0.0,1.0,0.0,0.0,0
461,18.44,1,25,6,0.24,0.0,1,2,1,1,15306.29,0.0,0.0,0.0,1.0,0
790,31.6,1,25,5,0.2,152885.77,0,1,1,0,58214.79,2.626235875797198,0.0,1.0,0.0,0
588,18.967741935483872,0,31,4,0.12903225806451613,99607.37,0,2,0,1,35877.03,2.776354954688278,1.0,0.0,0.0,0
621,23.0,0,27,4,0.14814814814814814,137003.68,0,1,1,0,21254.06,6.446000434740467,1.0,0.0,0.0,0
768,16.0,0,48,3,0.0625,122831.58,0,1,1,1,24533.89,5.006608409836353,0.0,1.0,0.0,1
681,17.92105263157895,0,38,2,0.05263157894736842,99811.44,0,2,1,0,23531.5,4.2416097571340545,0.0,0.0,1.0,0
606,16.37837837837838,0,37,8,0.21621621621621623,154712.58,0,2,1,0,89099.18,1.7364085730081915,0.0,0.0,1.0,0
542,14.64864864864865,0,37,8,0.21621621621621623,0.0,1,1,1,1,807.06,0.0,0.0,0.0,1.0,0
713,29.708333333333332,1,24,7,0.2916666666666667,147687.24,0,1,1,1,121592.5,1.2146081378374487,0.0,1.0,0.0,0
597,18.09090909090909,1,33,2,0.06060606060606061,0.0,1,2,1,1,4700.66,0.0,0.0,0.0,1.0,0
635,23.51851851851852,0,27,3,0.1111111111111111,127009.83,0,1,1,0,161909.95,0.7844473424888341,1.0,0.0,0.0,0
599,9.819672131147541,0,61,1,0.01639344262295082,124737.96,0,1,0,1,90389.61,1.3800032990517384,0.0,1.0,0.0,1
496,11.272727272727273,1,44,0,0.0,179356.28,0,2,1,0,2919.21,61.4400060290284,0.0,0.0,1.0,1
759,24.483870967741936,0,31,8,0.25806451612903225,0.0,1,2,1,1,99086.74,0.0,0.0,0.0,1.0,0
757,24.419354838709676,0,31,1,0.03225806451612903,127320.36,0,3,1,0,163170.32,0.7802911706001434,0.0,1.0,0.0,0
564,18.193548387096776,0,31,0,0.0,125175.58,0,1,1,1,72757.33,1.720453183205046,0.0,0.0,1.0,0
561,25.5,1,22,6,0.2727272727272727,186788.96,0,2,1,0,73286.8,2.548739472865509,1.0,0.0,0.0,0
702,17.55,0,40,3,0.075,148556.74,0,1,0,1,146056.29,1.0171197693711103,1.0,0.0,0.0,0
678,16.95,1,40,8,0.2,128644.46,0,1,0,0,167673.37,0.7672325068673697,0.0,1.0,0.0,0
707,15.369565217391305,1,46,7,0.15217391304347827,127476.73,0,2,1,1,146011.55,0.8730592203151053,1.0,0.0,0.0,0
610,22.59259259259259,1,27,9,0.3333333333333333,159561.93,0,1,0,1,103381.47,1.543428720833627,1.0,0.0,0.0,0
744,17.714285714285715,0,42,1,0.023809523809523808,112419.92,0,1,1,1,83022.92,1.354082944806085,1.0,0.0,0.0,0
598,21.357142857142858,0,28,8,0.2857142857142857,129991.76,0,2,0,1,46041.08,2.823386419258627,1.0,0.0,0.0,0
562,15.61111111111111,0,36,5,0.1388888888888889,0.0,1,1,0,1,182843.24,0.0,0.0,0.0,1.0,0
621,10.525423728813559,1,59,2,0.03389830508474576,0.0,1,2,1,1,171364.18,0.0,0.0,0.0,1.0,0
659,13.18,1,50,3,0.06,0.0,1,1,1,0,183399.12,0.0,1.0,0.0,0.0,1
722,18.05,1,40,6,0.15,89175.06,0,2,0,1,152883.95,0.5832859498985995,0.0,1.0,0.0,0
606,15.538461538461538,1,39,3,0.07692307692307693,0.0,1,2,1,0,50560.45,0.0,1.0,0.0,0.0,1
603,15.461538461538462,1,39,5,0.1282051282051282,162390.52,0,2,1,0,54702.66,2.968603720550335,0.0,0.0,1.0,0
506,8.576271186440678,1,59,3,0.05084745762711865,190353.08,0,1,1,0,78365.75,2.4290341124789845,0.0,1.0,0.0,0
715,34.04761904761905,0,21,8,0.38095238095238093,0.0,1,2,1,0,68666.63,0.0,1.0,0.0,0.0,0
690,14.680851063829786,0,47,2,0.0425531914893617,0.0,1,2,1,0,151375.73,0.0,1.0,0.0,0.0,0
644,16.1,1,40,10,0.25,139180.97,0,1,1,1,19959.67,6.973109775863028,1.0,0.0,0.0,0
589,16.36111111111111,0,36,8,0.2222222222222222,114435.47,0,1,1,0,26955.72,4.245313054149546,1.0,0.0,0.0,0
592,8.969696969696969,1,66,5,0.07575757575757576,149950.19,0,1,1,1,76267.59,1.966106310688459,1.0,0.0,0.0,0
632,15.047619047619047,0,42,4,0.09523809523809523,126115.6,0,1,1,0,100998.5,1.2486878517997793,1.0,0.0,0.0,0
577,9.779661016949152,1,59,7,0.11864406779661017,111396.97,0,1,0,1,191070.01,0.5830165079281673,0.0,1.0,0.0,0
588,19.6,0,30,3,0.1,115007.08,0,1,0,0,176858.5,0.6502773686308546,1.0,0.0,0.0,0
617,11.425925925925926,0,54,6,0.1111111111111111,102141.9,0,1,1,1,45325.26,2.253531474502297,1.0,0.0,0.0,0
668,18.555555555555557,1,36,3,0.08333333333333333,133686.52,0,1,1,0,190958.48,0.7000816093634594,0.0,0.0,1.0,1
810,25.3125,0,32,9,0.28125,120879.73,0,2,0,1,78896.59,1.532128701633366,1.0,0.0,0.0,0
767,16.319148936170212,0,47,5,0.10638297872340426,0.0,1,1,1,0,121964.46,0.0,0.0,0.0,1.0,1
718,14.653061224489797,1,49,10,0.20408163265306123,82321.88,0,1,0,1,11144.4,7.386838232654966,0.0,0.0,1.0,0
589,21.814814814814813,1,27,4,0.14814814814814814,0.0,1,2,1,0,144181.48,0.0,0.0,0.0,1.0,0
778,23.575757575757574,0,33,5,0.15151515151515152,116474.28,0,2,1,1,32757.55,3.5556468661423093,0.0,0.0,1.0,0
724,21.294117647058822,1,34,3,0.08823529411764706,132352.69,0,1,1,0,80320.3,1.647811200904379,1.0,0.0,0.0,0
477,12.23076923076923,1,39,4,0.10256410256410256,182491.57,0,1,1,0,185830.72,0.9820312271297232,0.0,1.0,0.0,0
580,17.058823529411764,0,34,6,0.17647058823529413,0.0,1,2,1,1,160095.31,0.0,1.0,0.0,0.0,0
566,8.984126984126984,0,63,2,0.031746031746031744,120787.18,0,2,1,1,52198.84,2.313982073164844,0.0,0.0,1.0,0
711,24.517241379310345,1,29,3,0.10344827586206896,130181.47,0,2,1,0,31811.44,4.0922847252434975,1.0,0.0,0.0,0
706,22.0625,0,32,5,0.15625,88348.43,0,2,1,1,104181.78,0.8480218901999946,0.0,1.0,0.0,0
703,22.677419354838708,0,31,6,0.1935483870967742,0.0,1,2,1,1,67667.19,0.0,0.0,0.0,1.0,0
679,17.41025641025641,0,39,2,0.05128205128205128,146186.28,0,2,1,1,193974.47,0.7536367028093954,0.0,1.0,0.0,0
603,18.84375,0,32,7,0.21875,0.0,1,1,1,0,198055.94,0.0,1.0,0.0,0.0,1
598,17.58823529411765,0,34,0,0.0,104488.17,0,1,0,1,43249.67,2.4159298787713293,0.0,0.0,1.0,0
836,26.125,1,32,4,0.125,109196.67,0,2,1,0,55218.02,1.977554972090633,0.0,1.0,0.0,0
687,11.262295081967213,1,61,7,0.11475409836065574,80538.56,0,1,1,0,131305.37,0.6133683641423043,1.0,0.0,0.0,1
704,17.170731707317074,0,41,4,0.0975609756097561,109026.8,0,2,1,1,43117.1,2.5286208951900755,0.0,1.0,0.0,0
605,8.066666666666666,0,75,2,0.02666666666666667,61319.63,0,1,0,1,186655.11,0.32851835666325985,0.0,1.0,0.0,0
516,12.9,1,40,9,0.225,0.0,1,2,0,1,33266.29,0.0,1.0,0.0,0.0,0
572,14.666666666666666,1,39,2,0.05128205128205128,0.0,1,2,1,1,555.28,0.0,1.0,0.0,0.0,0
557,13.261904761904763,0,42,6,0.14285714285714285,177822.03,0,1,1,0,150944.31,1.1780638170461675,1.0,0.0,0.0,1
443,7.508474576271187,0,59,4,0.06779661016949153,110939.3,0,1,1,0,72846.58,1.5229170676234904,0.0,1.0,0.0,1
604,24.16,0,25,7,0.28,165413.43,0,1,1,1,35279.74,4.688623839064574,0.0,1.0,0.0,0
483,17.88888888888889,0,27,1,0.037037037037037035,77805.66,0,1,1,1,2101.89,37.01699898662633,1.0,0.0,0.0,0
702,14.04,0,50,3,0.06,0.0,1,2,0,0,94949.84,0.0,1.0,0.0,0.0,0
670,11.75438596491228,1,57,3,0.05263157894736842,175575.95,0,2,1,0,99061.75,1.772388939222253,0.0,0.0,1.0,1
804,21.157894736842106,1,38,3,0.07894736842105263,124197.22,0,1,1,0,74692.06,1.662790127893112,0.0,0.0,1.0,0
850,28.333333333333332,1,30,3,0.1,0.0,1,2,1,0,116692.8,0.0,1.0,0.0,0.0,0
554,14.205128205128204,1,39,10,0.2564102564102564,160132.75,0,1,1,0,32824.15,4.8785040892148,1.0,0.0,0.0,0
588,15.891891891891891,1,37,7,0.1891891891891892,70258.88,0,2,1,0,139607.61,0.5032596718760532,0.0,1.0,0.0,0
758,23.6875,0,32,4,0.125,162657.64,0,2,1,1,115525.13,1.407984912027366,0.0,1.0,0.0,0
787,18.302325581395348,0,43,0,0.0,132217.45,0,1,1,0,20955.03,6.309580563711911,0.0,1.0,0.0,1
582,23.28,0,25,9,0.36,148042.97,0,2,1,0,52341.15,2.8284240984388,0.0,0.0,1.0,0
633,19.181818181818183,1,33,4,0.12121212121212122,92855.02,0,1,1,1,159813.18,0.5810222911527072,0.0,0.0,1.0,0
766,16.29787234042553,0,47,9,0.19148936170212766,129289.98,0,1,1,0,169935.46,0.7608181364854634,0.0,1.0,0.0,1
564,15.243243243243244,0,37,9,0.24324324324324326,100252.18,0,1,1,1,146033.52,0.6865011539816338,0.0,0.0,1.0,0
602,16.27027027027027,0,37,3,0.08108108108108109,107592.89,0,2,0,1,153122.73,0.7026578614422561,0.0,0.0,1.0,0
649,16.641025641025642,0,39,3,0.07692307692307693,113096.41,0,1,1,1,60335.24,1.8744668953003254,1.0,0.0,0.0,0
679,16.975,1,40,7,0.175,0.0,1,2,1,1,163757.29,0.0,0.0,0.0,1.0,0
639,18.794117647058822,0,34,7,0.20588235294117646,149940.04,0,2,0,0,156648.81,0.9571731824837993,0.0,0.0,1.0,0
790,15.8,0,50,8,0.16,121438.58,0,1,1,1,176471.78,0.6881473060451931,0.0,1.0,0.0,1
565,17.65625,0,32,9,0.28125,0.0,1,2,1,0,5388.3,0.0,1.0,0.0,0.0,0
478,9.56,1,50,2,0.04,0.0,1,1,0,1,93332.64,0.0,1.0,0.0,0.0,1
825,28.448275862068964,0,29,3,0.10344827586206896,148874.01,0,2,0,1,71192.82,2.0911379827347756,1.0,0.0,0.0,0
528,16.5,1,32,0,0.0,68138.37,0,1,1,1,170309.19,0.400086278374056,0.0,0.0,1.0,0
577,16.485714285714284,0,35,5,0.14285714285714285,110080.3,0,1,1,1,109794.31,1.0026047797923225,0.0,0.0,1.0,0
663,27.625,0,24,7,0.2916666666666667,0.0,1,2,1,1,166310.82,0.0,1.0,0.0,0.0,0
505,20.2,1,25,5,0.2,114268.85,0,2,1,1,126728.27,0.9016839731182317,0.0,1.0,0.0,0
633,21.82758620689655,0,29,6,0.20689655172413793,117412.35,0,1,0,0,30338.94,3.8700214971254767,0.0,1.0,0.0,0
586,15.421052631578947,1,38,6,0.15789473684210525,0.0,1,2,1,1,37935.83,0.0,1.0,0.0,0.0,0
850,24.285714285714285,1,35,9,0.2571428571428571,0.0,1,2,0,0,25329.48,0.0,1.0,0.0,0.0,0
629,17.0,1,37,1,0.02702702702702703,35549.81,0,2,0,0,49676.33,0.7156287511577445,0.0,1.0,0.0,0
744,13.285714285714286,0,56,9,0.16071428571428573,0.0,1,2,1,1,169498.61,0.0,1.0,0.0,0.0,0
750,20.833333333333332,0,36,7,0.19444444444444445,136492.92,0,3,1,1,26500.29,5.150619861141142,1.0,0.0,0.0,1
637,22.75,0,28,3,0.10714285714285714,123675.69,0,1,1,1,166458.41,0.7429825263860204,0.0,1.0,0.0,0
575,14.375,1,40,1,0.025,139532.34,0,1,1,0,181294.39,0.7696451059517064,1.0,0.0,0.0,0
671,11.568965517241379,0,58,1,0.017241379310344827,178713.98,0,1,1,1,21768.21,8.209861077231432,0.0,0.0,1.0,0
571,14.275,0,40,5,0.125,0.0,1,2,0,0,72849.29,0.0,1.0,0.0,0.0,0
590,14.390243902439025,0,41,1,0.024390243902439025,89086.31,0,1,1,0,24499.97,3.636180370833107,1.0,0.0,0.0,0
619,16.289473684210527,0,38,3,0.07894736842105263,96143.47,0,1,0,0,98994.92,0.9711959967238724,0.0,0.0,1.0,0
640,21.333333333333332,1,30,5,0.16666666666666666,32197.64,0,1,0,1,141446.01,0.22763201309107267,0.0,1.0,0.0,0
670,17.63157894736842,0,38,7,0.18421052631578946,0.0,1,2,1,1,77864.41,0.0,1.0,0.0,0.0,0
737,22.333333333333332,1,33,4,0.12121212121212122,0.0,1,2,1,0,115115.32,0.0,1.0,0.0,0.0,0
555,17.34375,0,32,10,0.3125,0.0,1,2,0,1,168605.96,0.0,0.0,0.0,1.0,0
742,22.484848484848484,0,33,6,0.18181818181818182,0.0,1,2,0,0,38550.4,0.0,1.0,0.0,0.0,0
618,15.45,1,40,0,0.0,140306.38,0,1,1,0,160618.61,0.8735375060212514,0.0,1.0,0.0,1
560,16.0,1,35,1,0.02857142857142857,0.0,1,2,1,0,3701.63,0.0,1.0,0.0,0.0,0
654,17.210526315789473,0,38,8,0.21052631578947367,0.0,1,2,1,0,88659.44,0.0,1.0,0.0,0.0,0
787,18.738095238095237,1,42,2,0.047619047619047616,74483.97,0,2,0,1,44273.91,1.6823445229933385,0.0,1.0,0.0,0
611,11.528301886792454,1,53,7,0.1320754716981132,0.0,1,2,0,1,156495.39,0.0,1.0,0.0,0.0,1
559,16.441176470588236,0,34,0,0.0,0.0,1,1,1,0,182988.94,0.0,0.0,0.0,1.0,0
481,13.0,0,37,8,0.21621621621621623,152303.66,0,2,1,1,175082.2,0.8698980250419517,1.0,0.0,0.0,0
753,23.53125,0,32,5,0.15625,159904.79,0,1,1,0,148811.14,1.074548518343452,0.0,1.0,0.0,0
675,21.09375,0,32,1,0.03125,0.0,1,3,1,0,85901.09,0.0,1.0,0.0,0.0,0
748,24.129032258064516,1,31,1,0.03225806451612903,99557.94,0,1,1,0,199255.32,0.4996500971718095,0.0,1.0,0.0,0
610,13.26086956521739,1,46,5,0.10869565217391304,116886.59,0,1,0,0,107973.44,1.0825494677209506,0.0,0.0,1.0,0
580,18.125,0,32,9,0.28125,142188.2,0,2,0,1,128028.6,1.1105971634462926,0.0,0.0,1.0,0
624,15.6,1,40,3,0.075,149961.99,0,2,1,0,104610.86,1.433522198364491,0.0,1.0,0.0,0
709,19.694444444444443,1,36,8,0.2222222222222222,0.0,1,2,1,1,69676.55,0.0,1.0,0.0,0.0,0
605,17.794117647058822,1,34,2,0.058823529411764705,0.0,1,1,0,0,35982.42,0.0,1.0,0.0,0.0,0
706,13.320754716981131,0,53,7,0.1320754716981132,0.0,1,2,0,1,117939.17,0.0,0.0,0.0,1.0,0
567,14.175,0,40,8,0.2,28649.64,0,1,1,1,95140.62,0.3011294229530983,0.0,0.0,1.0,0
747,35.57142857142857,1,21,4,0.19047619047619047,81025.6,0,2,1,0,167682.57,0.4832082428125953,1.0,0.0,0.0,0
664,11.649122807017545,0,57,1,0.017543859649122806,0.0,1,2,1,1,56562.57,0.0,1.0,0.0,0.0,0
711,18.23076923076923,1,39,3,0.07692307692307693,152462.79,0,1,1,0,90305.97,1.6882913720986554,1.0,0.0,0.0,0
609,24.36,0,25,10,0.4,0.0,1,1,0,1,109895.16,0.0,1.0,0.0,0.0,0
632,22.571428571428573,0,28,7,0.25,155519.59,0,1,1,0,1843.24,84.37294655063909,0.0,0.0,1.0,0
725,20.13888888888889,1,36,1,0.027777777777777776,118851.05,0,1,1,1,102747.02,1.1567347646676274,1.0,0.0,0.0,0
850,25.0,1,34,9,0.2647058823529412,92899.27,0,2,1,0,97465.89,0.9531464802712005,1.0,0.0,0.0,0
682,17.05,0,40,4,0.1,0.0,1,1,0,1,105352.55,0.0,1.0,0.0,0.0,0
797,21.54054054054054,0,37,4,0.10810810810810811,75263.7,0,1,1,0,85801.77,0.8771812050031135,1.0,0.0,0.0,0
668,17.57894736842105,0,38,1,0.02631578947368421,147904.31,0,1,1,1,69370.05,2.1321061466728075,0.0,0.0,1.0,0
783,19.097560975609756,1,41,5,0.12195121951219512,106640.5,0,1,1,0,176945.96,0.6026727030105689,0.0,1.0,0.0,0
766,27.357142857142858,1,28,4,0.14285714285714285,90696.78,0,1,0,1,21597.2,4.199469375659808,0.0,1.0,0.0,0
704,19.555555555555557,1,36,2,0.05555555555555555,175509.8,0,2,1,0,152039.67,1.1543684618626175,0.0,0.0,1.0,0
722,18.05,0,40,6,0.15,0.0,1,2,1,1,111893.09,0.0,1.0,0.0,0.0,0
692,20.352941176470587,1,34,7,0.20588235294117646,0.0,1,2,1,0,195074.62,0.0,1.0,0.0,0.0,0
584,16.685714285714287,1,35,2,0.05714285714285714,114321.28,0,2,0,0,15959.01,7.163431816885884,1.0,0.0,0.0,0
644,12.627450980392156,1,51,4,0.0784313725490196,95560.04,0,1,0,0,72628.84,1.3157313265639379,0.0,1.0,0.0,1
598,11.96,1,50,5,0.1,88379.81,0,3,0,1,64157.24,1.3775500629391164,0.0,1.0,0.0,1
733,15.270833333333334,0,48,7,0.14583333333333334,85915.52,0,1,1,1,23860.5,3.6007426499863793,0.0,1.0,0.0,0
615,10.60344827586207,0,58,3,0.05172413793103448,72309.3,0,1,1,1,85687.09,0.8438762478688447,0.0,1.0,0.0,1
850,21.794871794871796,1,39,2,0.05128205128205128,0.0,1,2,1,0,179451.42,0.0,1.0,0.0,0.0,0
521,12.116279069767442,0,43,8,0.18604651162790697,0.0,1,1,1,1,93180.09,0.0,1.0,0.0,0.0,0
675,9.782608695652174,0,69,1,0.014492753623188406,0.0,1,2,1,0,157097.09,0.0,1.0,0.0,0.0,0
746,12.862068965517242,0,58,3,0.05172413793103448,0.0,1,3,1,1,80344.96,0.0,1.0,0.0,0.0,1
770,23.333333333333332,1,33,4,0.12121212121212122,0.0,1,1,1,0,26080.54,0.0,1.0,0.0,0.0,1
618,20.6,0,30,3,0.1,133844.22,0,1,1,1,31406.93,4.261614236093754,1.0,0.0,0.0,0
556,15.444444444444445,0,36,7,0.19444444444444445,154872.08,0,2,1,1,32044.64,4.8330104504216616,1.0,0.0,0.0,0
749,27.74074074074074,1,27,9,0.3333333333333333,0.0,1,2,1,0,132734.87,0.0,1.0,0.0,0.0,0
702,16.325581395348838,0,43,6,0.13953488372093023,116121.67,0,1,1,0,61602.42,1.8850179911763207,0.0,0.0,1.0,0
555,13.214285714285714,0,42,6,0.14285714285714285,107104.5,0,1,1,1,41304.44,2.593050529192503,0.0,1.0,0.0,1
587,12.48936170212766,0,47,6,0.1276595744680851,71026.77,0,1,1,0,57962.41,1.2253936646181551,1.0,0.0,0.0,0
639,16.81578947368421,0,38,3,0.07894736842105263,0.0,1,1,1,0,42862.82,0.0,1.0,0.0,0.0,0
643,19.484848484848484,0,33,4,0.12121212121212122,0.0,1,2,1,1,152992.04,0.0,1.0,0.0,0.0,0
600,14.634146341463415,1,41,1,0.024390243902439025,0.0,1,2,1,1,91193.65,0.0,1.0,0.0,0.0,0
651,12.283018867924529,0,53,7,0.1320754716981132,0.0,1,2,1,1,130132.41,0.0,1.0,0.0,0.0,0
666,24.666666666666668,1,27,4,0.14814814814814814,0.0,1,2,0,0,88751.45,0.0,1.0,0.0,0.0,0
520,13.333333333333334,1,39,6,0.15384615384615385,145644.05,0,1,0,0,104118.93,1.3988239218363077,1.0,0.0,0.0,0
650,13.0,1,50,7,0.14,129667.77,0,1,0,0,42028.16,3.0852592642647214,0.0,0.0,1.0,0
564,17.09090909090909,0,33,3,0.09090909090909091,109341.87,0,1,1,0,75632.78,1.4456941818084699,0.0,1.0,0.0,0
586,9.15625,0,64,1,0.015625,0.0,1,2,1,1,53710.23,0.0,1.0,0.0,0.0,0
617,17.62857142857143,1,35,5,0.14285714285714285,0.0,1,2,0,1,13066.3,0.0,1.0,0.0,0.0,0
712,23.733333333333334,1,30,6,0.2,0.0,1,2,1,0,152417.97,0.0,0.0,0.0,1.0,0
654,11.89090909090909,0,55,3,0.05454545454545454,87485.67,0,1,1,1,3299.01,26.518764720325187,1.0,0.0,0.0,0
605,22.40740740740741,0,27,9,0.3333333333333333,0.0,1,2,1,0,198091.81,0.0,1.0,0.0,0.0,0
491,13.63888888888889,1,36,0,0.0,53369.13,0,1,1,1,103934.12,0.513489987696052,1.0,0.0,0.0,0
707,20.2,1,35,9,0.2571428571428571,0.0,1,2,1,1,70403.65,0.0,1.0,0.0,0.0,0
638,18.764705882352942,0,34,5,0.14705882352941177,146679.77,0,1,1,0,102179.86,1.4355056857584263,0.0,0.0,1.0,0
683,15.883720930232558,0,43,2,0.046511627906976744,112499.42,0,2,1,0,30375.18,3.7036626614229116,1.0,0.0,0.0,0
815,21.44736842105263,1,38,2,0.05263157894736842,48387.0,0,1,1,0,184796.84,0.26183889291613427,0.0,0.0,1.0,0
645,16.973684210526315,0,38,1,0.02631578947368421,68079.8,0,1,0,1,166264.89,0.4094658830255744,0.0,0.0,1.0,0
645,13.16326530612245,0,49,4,0.08163265306122448,160133.88,0,1,0,1,88391.97,1.811633794336748,0.0,1.0,0.0,0
683,22.766666666666666,0,30,4,0.13333333333333333,66190.33,0,1,1,1,115186.97,0.5746338322815506,1.0,0.0,0.0,0
705,19.054054054054053,1,37,10,0.2702702702702703,0.0,1,2,1,1,13935.53,0.0,1.0,0.0,0.0,1
647,18.485714285714284,0,35,4,0.11428571428571428,123761.68,0,1,1,0,83910.4,1.4749265883609184,1.0,0.0,0.0,0
786,23.818181818181817,1,33,0,0.0,122325.58,0,1,0,0,34712.34,3.5239796568021635,0.0,1.0,0.0,1
534,13.024390243902438,0,41,9,0.21951219512195122,0.0,1,2,1,0,13871.34,0.0,1.0,0.0,0.0,0
602,14.333333333333334,1,42,1,0.023809523809523808,138912.17,0,1,1,1,139494.75,0.9958236421083948,0.0,0.0,1.0,0
695,16.547619047619047,1,42,0,0.0,0.0,1,2,0,1,140724.64,0.0,1.0,0.0,0.0,0
553,22.12,1,25,7,0.28,128524.19,0,2,1,0,20682.46,6.21416359562644,0.0,1.0,0.0,0
516,16.64516129032258,1,31,3,0.0967741935483871,0.0,1,2,1,0,124202.26,0.0,0.0,0.0,1.0,0
655,19.264705882352942,1,34,3,0.08823529411764706,0.0,1,2,1,0,159638.77,0.0,1.0,0.0,0.0,0
849,17.3265306122449,1,49,9,0.1836734693877551,132934.89,0,1,1,0,171056.65,0.7771395616598362,0.0,1.0,0.0,1
520,12.093023255813954,0,43,3,0.06976744186046512,150805.17,0,3,0,1,25333.03,5.952906936122526,0.0,1.0,0.0,1
568,12.347826086956522,1,46,3,0.06521739130434782,0.0,1,2,1,1,29372.62,0.0,0.0,0.0,1.0,0
695,21.71875,0,32,9,0.28125,0.0,1,3,0,1,38533.79,0.0,0.0,0.0,1.0,0
807,28.821428571428573,1,28,7,0.25,165969.26,0,3,1,0,156122.13,1.0630732491287431,0.0,0.0,1.0,1
642,17.833333333333332,1,36,2,0.05555555555555555,124495.98,0,3,1,1,57904.22,2.1500329336963695,0.0,1.0,0.0,1
703,18.025641025641026,0,39,1,0.02564102564102564,141559.5,0,1,1,1,31257.1,4.528875039591005,0.0,1.0,0.0,1
556,14.631578947368421,0,38,2,0.05263157894736842,114756.14,0,1,1,0,193214.05,0.5939326876073454,1.0,0.0,0.0,0
585,19.5,1,30,6,0.2,0.0,1,2,1,1,137757.69,0.0,1.0,0.0,0.0,0
587,11.979591836734693,1,49,7,0.14285714285714285,155393.98,0,2,1,0,13308.2,11.67655881336319,0.0,1.0,0.0,1
524,16.375,1,32,6,0.1875,0.0,1,1,1,1,132861.9,0.0,0.0,0.0,1.0,1
556,17.93548387096774,1,31,1,0.03225806451612903,128663.81,0,2,1,0,125083.29,1.0286250865323419,0.0,1.0,0.0,0
504,11.454545454545455,0,44,4,0.09090909090909091,113522.64,0,1,1,1,12405.2,9.15121400702931,0.0,0.0,1.0,0
731,28.115384615384617,1,26,3,0.11538461538461539,0.0,1,2,1,0,37697.29,0.0,0.0,0.0,1.0,0
651,19.147058823529413,0,34,3,0.08823529411764706,0.0,1,2,1,1,105599.65,0.0,1.0,0.0,0.0,0
675,16.875,1,40,8,0.2,79035.95,0,1,1,0,142783.98,0.5535351374853117,0.0,0.0,1.0,1
657,29.863636363636363,1,22,6,0.2727272727272727,0.0,1,3,0,1,168412.07,0.0,0.0,0.0,1.0,1
686,20.78787878787879,0,33,9,0.2727272727272727,141918.09,0,2,0,1,184036.47,0.7711411221917047,0.0,1.0,0.0,0
690,19.714285714285715,1,35,9,0.2571428571428571,107944.33,0,2,0,0,48478.47,2.226644735281456,1.0,0.0,0.0,0
567,15.75,0,36,7,0.19444444444444445,0.0,1,2,0,1,3896.08,0.0,1.0,0.0,0.0,0
557,9.771929824561404,0,57,1,0.017543859649122806,120043.13,0,1,1,0,132370.75,0.9068705133120422,0.0,1.0,0.0,1
446,9.911111111111111,1,45,10,0.2222222222222222,125191.69,0,1,1,1,128260.86,0.9760708761815569,0.0,0.0,1.0,1
